time(ms),time(ds),locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot
435.904,43.5904,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.61557007,28.09648132,-1.626472473,284.7371216,271.2784424,15,20239.11709,0.469024658,0.836303711,-0.303222656,20239.10058,-0.052824067,0.021600101,-0.084108486,20239.10058,1.501814591,0.986033271,-0.992278877,0.023146033,-0.058971774,-0.081826337,0.018967971,0.001089444,-0.005257786,-0.590556748,0.01816743,0.363866256,0.720079176,0.455931336,0.837274194,-0.301825345,37.30013275,27.86384583,-0.869682312,1,20238.74399
445.593,44.5593,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.61557007,28.09648132,-1.626472473,284.7371216,271.2784424,15,20239.12678,0.459732056,0.836273193,-0.292755127,20239.11059,-0.05808594,0.032286567,-0.070121032,20239.11059,1.501299853,0.985290954,-0.992254922,0.017883867,-0.048284549,-0.067837007,0.013300796,-0.000957394,-0.001047866,-0.590412082,0.018060423,0.363907151,0.720179825,0.455723852,0.837261081,-0.302174777,37.25362396,27.92357445,-0.944469452,1,20238.74399
455.265,45.5265,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.61557007,28.09648132,-1.626472473,284.7371216,271.2784424,15,20239.13645,0.452178955,0.831497192,-0.290817261,20239.13057,-0.067518324,0.055808671,-0.037854438,20239.13057,1.500399936,0.983955046,-0.99290933,0.008450809,-0.024761893,-0.035570163,0.004868617,-0.001345565,0.009724737,-0.590296254,0.017618179,0.36378429,0.720347779,0.454863429,0.837618768,-0.302479863,37.25362396,27.92357445,-0.944469452,1,20238.74399
464.97,46.497,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.51080322,27.92185974,-1.659988403,284.7206421,271.2619629,15,20239.14615,0.449676514,0.827590942,-0.287689209,20239.14056,-0.070745276,0.054717308,-0.042134937,20239.14056,1.500188262,0.983632151,-0.993277441,0.005223103,-0.025852682,-0.039850656,-0.002330065,-0.006322592,0.011638622,-0.590311796,0.017436811,0.363694746,0.72038467,0.45450902,0.837819755,-0.302455872,37.22615814,27.95874405,-0.986009598,1,20238.74399
474.657,47.4657,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.51080322,27.92185974,-1.659988403,284.7206421,271.2619629,15,20239.15584,0.452392578,0.828308105,-0.287261963,20239.14056,-0.070745276,0.054717308,-0.042134937,20239.14056,1.500188262,0.983632151,-0.993277441,0.005223103,-0.025852682,-0.039850656,-0.002330065,-0.006322592,0.011638622,-0.590311796,0.017436811,0.363694746,0.72038467,0.45450902,0.837819755,-0.302455872,37.22615814,27.95874405,-0.986009598,1,20238.74399
484.344,48.4344,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.51080322,27.92185974,-1.659988403,284.7206421,271.2619629,15,20239.16553,0.456390381,0.830871582,-0.292892456,20239.15055,-0.076165342,0.046135537,-0.057166084,20239.15055,1.500000391,0.983274195,-0.993781766,-0.000197822,-0.034433808,-0.054881781,-0.001656408,-0.009786907,0.015122346,-0.590349386,0.017188602,0.363583935,0.720415766,0.454048991,0.838095009,-0.302384317,37.22615814,27.95874405,-0.986009598,1,20238.74399
494.022,49.4022,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.51080322,28.48064804,-1.861091614,284.6943054,271.2356262,15,20239.1752,0.470993042,0.833068848,-0.297775269,20239.16054,-0.080540383,0.041766622,-0.075357871,20239.16054,1.499647019,0.982713131,-0.994344695,-0.004573348,-0.038802307,-0.073073216,0.002903726,-0.007530389,0.009484774,-0.590360837,0.016895787,0.363456169,0.720477778,0.453486651,0.838401973,-0.302377224,37.20211029,27.99057388,-0.990442276,1,20238.74399
503.719,50.3719,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.51080322,28.48064804,-1.861091614,284.6943054,271.2356262,15,20239.1849,0.480758667,0.833755493,-0.30267334,20239.17052,-0.079503348,0.048089499,-0.079564867,20239.17052,1.49937843,0.982291301,-0.994720664,-0.003536789,-0.032478761,-0.077279009,0.017896196,-0.005537986,0.004618227,-0.590359721,0.016692871,0.363373004,0.720525369,0.453096837,0.838606834,-0.302393496,37.20211029,27.99057388,-0.990442276,1,20238.74399
513.406,51.3406,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.51080322,28.48064804,-1.861091614,284.6943054,271.2356262,15,20239.19459,0.476196289,0.835494995,-0.302536011,20239.19051,-0.06447513,0.088473141,-0.059945892,20239.19051,1.498304094,0.981414373,-0.995337169,0.011491254,0.00790547,-0.057658248,0.028357038,-0.005187015,-0.00017006,-0.590319196,0.016480506,0.363062881,0.720719768,0.452401638,0.838942528,-0.302503288,37.20211029,27.99057388,-0.990442276,1,20238.74399
523.087,52.3087,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.51080322,28.48064804,-1.861091614,284.6943054,271.2356262,15,20239.20427,0.471984863,0.840591431,-0.306594849,20239.19051,-0.06447513,0.088473141,-0.059945892,20239.19051,1.498304094,0.981414373,-0.995337169,0.011491254,0.00790547,-0.057658248,0.028357038,-0.005187015,-0.00017006,-0.590319196,0.016480506,0.363062881,0.720719768,0.452401638,0.838942528,-0.302503288,37.20211029,27.99057388,-0.990442276,1,20238.74399
532.78,53.278,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.51080322,28.48064804,-1.861091614,284.6943054,271.2356262,15,20239.21396,0.466567993,0.831085205,-0.308731079,20239.20052,-0.056905095,0.10237351,-0.04165903,20239.20052,1.498260425,0.981807253,-0.994912707,0.019099379,0.02181129,-0.039347179,0.019168364,0.001879999,-0.004071539,-0.59030222,0.01678195,0.363056393,0.720729985,0.452816486,0.838711441,-0.302523315,37.15107727,28.05778885,-1.004076004,1,20238.74399
542.466,54.2466,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.51080322,28.48064804,-1.861091614,284.6943054,271.2356262,15,20239.22365,0.460708618,0.825164795,-0.314437866,20239.21052,-0.056818009,0.105658253,-0.026679814,20239.21052,1.497759299,0.98166059,-0.994684168,0.019186696,0.025096174,-0.024366947,0.013636515,-0.007501747,-0.006034865,-0.590224011,0.016956121,0.362986488,0.720825164,0.452931494,0.838586926,-0.302696228,37.15107727,28.05778885,-1.004076004,1,20238.74399
552.145,55.2145,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.2663269,28.30602646,-1.894607544,284.6852722,271.226593,15,20239.23333,0.454940796,0.827468872,-0.318466187,20239.22051,-0.061053234,0.110996826,-0.020219518,20239.22051,1.497138491,0.981377693,-0.99436737,0.014952172,0.030434495,-0.017905779,0.007641977,-0.013249534,-0.01146587,-0.590101671,0.017147009,0.362939628,0.720944398,0.453066647,0.838414311,-0.302971989,37.15107727,28.05778885,-1.004076004,1,20238.74399
561.837,56.1837,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.2663269,28.30602646,-1.894607544,284.6852722,271.226593,15,20239.24302,0.448822021,0.827163696,-0.317947388,20239.2305,-0.064257816,0.097214435,-0.022492526,20239.2305,1.496377853,0.980820474,-0.994166907,0.011748323,0.016651789,-0.020178303,0.001903396,-0.010836181,-0.015148281,-0.589952399,0.017239905,0.362888903,0.721089867,0.453037411,0.838305056,-0.303317904,37.16479492,28.03979111,-0.999106407,1,20238.74399
571.506,57.1506,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.05678558,28.37587357,-1.961647034,284.6816101,271.2229309,15,20239.25269,0.448989868,0.829666138,-0.314834595,20239.2305,-0.064257816,0.097214435,-0.022492526,20239.2305,1.496377853,0.980820474,-0.994166907,0.011748323,0.016651789,-0.020178303,0.001903396,-0.010836181,-0.015148281,-0.589952399,0.017239905,0.362888903,0.721089867,0.453037411,0.838305056,-0.303317904,37.16479492,28.03979111,-0.999106407,1,20238.74399
581.204,58.1204,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.1964798,28.51557159,-1.894615173,284.6806641,271.2219849,15,20239.26239,0.447402954,0.829345703,-0.312362671,20239.25048,-0.068449898,0.070809991,-0.013148825,20239.25048,1.49519223,0.979553031,-0.994158007,0.007557027,-0.009753114,-0.010834445,-0.003668924,-0.008634063,-0.010938575,-0.589710405,0.017135601,0.362837778,0.721315989,0.452658802,0.838300228,-0.30389601,37.16479492,28.03979111,-0.999106407,1,20238.74399
590.896,59.0896,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.1964798,28.51557159,-1.894615173,284.6806641,271.2219849,15,20239.27208,0.454788208,0.836853027,-0.304428101,20239.25048,-0.068449898,0.070809991,-0.013148825,20239.25048,1.49519223,0.979553031,-0.994158007,0.007557027,-0.009753114,-0.010834445,-0.003668924,-0.008634063,-0.010938575,-0.589710405,0.017135601,0.362837778,0.721315989,0.452658802,0.838300228,-0.30389601,37.16479492,28.03979111,-0.999106407,1,20238.74399
600.559,60.0559,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.1964798,28.51557159,-1.894615173,284.6806641,271.2219849,15,20239.28174,0.466217041,0.843643188,-0.305984497,20239.27047,-0.113279687,0.095164866,-0.009689645,20239.27047,1.49535422,0.979703713,-0.994357493,-0.037272424,0.014601686,-0.0073751,0.002222494,-0.001555918,-0.00069349,-0.589780638,0.01707317,0.362792983,0.721282577,0.4525657,0.838408947,-0.303734601,37.15293884,28.05422592,-1.034306526,1,20238.74399
610.27,61.027,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.1964798,28.51557159,-1.894615173,284.6806641,271.2219849,15,20239.29145,0.464553833,0.848007202,-0.313369751,20239.28046,-0.127082319,0.099486111,0.003168363,20239.28046,1.496298219,0.980736594,-0.99444688,-0.051075291,0.018923357,0.005483494,0.013400119,0.005185526,-0.002759195,-0.589994659,0.017136268,0.362802396,0.721101291,0.452816933,0.838457644,-0.303225309,37.15293884,28.05422592,-1.034306526,1,20238.74399
619.957,61.9957,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.1964798,28.51557159,-1.894615173,284.6806641,271.2219849,15,20239.30114,0.457901001,0.84375,-0.311920166,20239.28046,-0.127082319,0.099486111,0.003168363,20239.28046,1.496298219,0.980736594,-0.99444688,-0.051075291,0.018923357,0.005483494,0.013400119,0.005185526,-0.002759195,-0.589994659,0.017136268,0.362802396,0.721101291,0.452816933,0.838457644,-0.303225309,37.15293884,28.05422592,-1.034306526,1,20238.74399
629.645,62.9645,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.1964798,28.51557159,-1.894615173,284.6806641,271.2219849,15,20239.31083,0.461700439,0.839706421,-0.307678223,20239.31044,-0.1131183,0.059325375,0.012369052,20239.31044,1.498681532,0.98240294,-0.99459356,-0.037110835,-0.021237455,0.014684682,0.004681738,0.005212411,-0.009518098,-0.590347821,0.016982824,0.363126461,0.720652626,0.453219265,0.838537574,-0.302402079,37.15588379,28.05134392,-1.006230354,1,20238.74399
639.317,63.9317,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.37110138,28.82988739,-1.861099243,284.6821899,271.2235107,15,20239.3205,0.461730957,0.840866089,-0.302764893,20239.31044,-0.1131183,0.059325375,0.012369052,20239.31044,1.498681532,0.98240294,-0.99459356,-0.037110835,-0.021237455,0.014684682,0.004681738,0.005212411,-0.009518098,-0.590347821,0.016982824,0.363126461,0.720652626,0.453219265,0.838537574,-0.302402079,37.15588379,28.05134392,-1.006230354,1,20238.74399
649.017,64.9017,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.37110138,28.82988739,-1.861099243,284.6821899,271.2235107,15,20239.3302,0.456008911,0.841262817,-0.298233032,20239.31044,-0.1131183,0.059325375,0.012369052,20239.31044,1.498681532,0.98240294,-0.99459356,-0.037110835,-0.021237455,0.014684682,0.004681738,0.005212411,-0.009518098,-0.590347821,0.016982824,0.363126461,0.720652626,0.453219265,0.838537574,-0.302402079,37.15588379,28.05134392,-1.006230354,1,20238.74399
658.694,65.8694,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.40602875,28.86481094,-1.693511963,284.6873474,271.2286682,15,20239.33988,0.451049805,0.844818115,-0.302276611,20239.34041,-0.123976807,0.091952028,-0.013989585,20239.34041,1.500842132,0.983957164,-0.995191076,-0.047969826,0.01138986,-0.011673466,0.002737489,0.002399825,0.003186772,-0.59077177,0.016697715,0.363269481,0.720239673,0.453271419,0.838863015,-0.301419795,37.17237473,28.03020477,-0.986022949,1,20238.74399
668.331,66.8331,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.40602875,28.86481094,-1.693511963,284.6873474,271.2286682,15,20239.34951,0.457504272,0.848587036,-0.300994873,20239.34041,-0.123976807,0.091952028,-0.013989585,20239.34041,1.500842132,0.983957164,-0.995191076,-0.047969826,0.01138986,-0.011673466,0.002737489,0.002399825,0.003186772,-0.59077177,0.016697715,0.363269481,0.720239673,0.453271419,0.838863015,-0.301419795,37.17237473,28.03020477,-0.986022949,1,20238.74399
678.018,67.8018,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.47587585,28.72511673,-1.894622803,284.6828308,271.2241516,15,20239.3592,0.461502075,0.845077515,-0.301544189,20239.34041,-0.123976807,0.091952028,-0.013989585,20239.34041,1.500842132,0.983957164,-0.995191076,-0.047969826,0.01138986,-0.011673466,0.002737489,0.002399825,0.003186772,-0.59077177,0.016697715,0.363269481,0.720239673,0.453271419,0.838863015,-0.301419795,37.17237473,28.03020477,-0.986022949,1,20238.74399
687.688,68.7688,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.47587585,28.72511673,-1.894622803,284.6828308,271.2241516,15,20239.36887,0.459197998,0.845535278,-0.30859375,20239.3604,-0.098421645,0.09824854,-0.023541012,20239.3604,1.501809029,0.985193244,-0.995886932,-0.022415431,0.017687136,-0.0212247,0.008344997,0.005835942,-0.001007596,-0.59114771,0.01661591,0.363046878,0.720045319,0.453157067,0.839241564,-0.300536603,37.17646408,28.0257225,-0.95886898,1,20238.74399
697.395,69.7395,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.47587585,28.72511673,-1.894622803,284.6828308,271.2241516,15,20239.37858,0.463241577,0.847885132,-0.306091309,20239.37039,-0.085676822,0.089698994,-0.035373703,20239.37039,1.501581536,0.985085645,-0.996104516,-0.00967053,0.009137673,-0.033057231,0.006225439,0.006175412,-0.008109349,-0.591171099,0.01656899,0.362932493,0.72008486,0.452972561,0.839359879,-0.300484389,37.17646408,28.0257225,-0.95886898,1,20238.74399
707.08,70.708,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.47587585,28.72511673,-1.894622803,284.6828308,271.2241516,15,20239.38826,0.459106445,0.849334717,-0.306945801,20239.38037,-0.08140085,0.089708848,-0.034307107,20239.38037,1.501369142,0.984994342,-0.996301998,-0.005394586,0.009147709,-0.031990316,0.010434586,0.008417935,-0.0056572,-0.591193445,0.016530447,0.362824661,0.720121739,0.452806979,0.839467168,-0.300434113,37.16184235,28.04653168,-0.916413307,1,20238.74399
716.754,71.6754,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.47587585,28.72511673,-1.894622803,284.6828308,271.2241516,15,20239.39794,0.448074341,0.845794678,-0.304168701,20239.38037,-0.08140085,0.089708848,-0.034307107,20239.38037,1.501369142,0.984994342,-0.996301998,-0.005394586,0.009147709,-0.031990316,0.010434586,0.008417935,-0.0056572,-0.591193445,0.016530447,0.362824661,0.720121739,0.452806979,0.839467168,-0.300434113,37.16184235,28.04653168,-0.916413307,1,20238.74399
726.459,72.6459,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.40602875,29.07435608,-1.760543823,284.6874695,271.2287903,15,20239.40764,0.450027466,0.846893311,-0.299819946,20239.40035,-0.078311317,0.08639481,-0.053557767,20239.40035,1.500593081,0.984517787,-0.996956369,-0.002305122,0.005833823,-0.05124091,-0.00413174,0.005972069,-0.003822824,-0.591235455,0.016361466,0.362492738,0.720258255,0.452206075,0.83982259,-0.300345868,37.16184235,28.04653168,-0.916413307,1,20238.74399
736.148,73.6148,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.37110138,29.03943253,-1.995170593,284.6844788,271.2257996,15,20239.41733,0.451889038,0.844268799,-0.296661377,20239.40035,-0.078311317,0.08639481,-0.053557767,20239.40035,1.500593081,0.984517787,-0.996956369,-0.002305122,0.005833823,-0.05124091,-0.00413174,0.005972069,-0.003822824,-0.591235455,0.016361466,0.362492738,0.720258255,0.452206075,0.83982259,-0.300345868,37.16184235,28.04653168,-0.916413307,1,20238.74399
745.835,74.5835,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.37110138,29.03943253,-1.995170593,284.6844788,271.2257996,15,20239.42702,0.450759888,0.843887329,-0.299285889,20239.42035,-0.093437806,0.108422881,-0.081089527,20239.42035,1.499566568,0.983933173,-0.998430931,-0.017432343,0.02786235,-0.078773171,0.00089028,0.003646621,0.003262738,-0.591425183,0.015943508,0.361860138,0.72042994,0.450998753,0.840622187,-0.299924105,37.13382721,28.08395004,-0.906012535,1,20238.74399
755.508,75.5508,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.37110138,29.03943253,-1.995170593,284.6844788,271.2257996,15,20239.43669,0.450836182,0.844039917,-0.305236816,20239.43034,-0.097742539,0.121096332,-0.085231275,20239.43034,1.499063784,0.983904268,-0.999282158,-0.021737395,0.040536061,-0.082915045,0.000365785,0.002804413,0.000254894,-0.591591397,0.01578693,0.361435974,0.720509839,0.450394094,0.841082931,-0.299540788,37.13382721,28.08395004,-0.906012535,1,20238.74399
765.211,76.5211,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.37110138,29.03943253,-1.995170593,284.6844788,271.2257996,15,20239.44639,0.453430176,0.845474243,-0.305206299,20239.43034,-0.097742539,0.121096332,-0.085231275,20239.43034,1.499063784,0.983904268,-0.999282158,-0.021737395,0.040536061,-0.082915045,0.000365785,0.002804413,0.000254894,-0.591591397,0.01578693,0.361435974,0.720509839,0.450394094,0.841082931,-0.299540788,37.13382721,28.08395004,-0.906012535,1,20238.74399
774.881,77.4881,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282195,38.37110138,29.03943253,-1.995170593,284.6844788,271.2257996,15,20239.45606,0.457275391,0.849060059,-0.309555054,20239.45032,-0.078551801,0.116839535,-0.089549324,20239.45032,1.497364453,0.983177061,-1.000783731,-0.002546408,0.036279194,-0.087233089,0.004305632,0.003580065,-0.006038558,-0.591756405,0.015507643,0.360594889,0.720801774,0.449124545,0.84189415,-0.299167752,37.06702423,28.17337608,-0.86427021,1,20238.74399
784.583,78.4583,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282196,38.33618164,28.86481094,-2.028694153,284.6780396,271.2193604,15,20239.46577,0.459899902,0.850067139,-0.307128906,20239.46031,-0.072104288,0.102057127,-0.084361753,20239.46031,1.496340049,0.982519255,-1.001320505,0.003901289,0.02149684,-0.082045257,0.008723744,0.006876335,-0.01034276,-0.59174071,0.015387831,0.360261584,0.720983868,0.448551655,0.842183709,-0.299212307,37.06702423,28.17337608,-0.86427021,1,20238.74399
794.268,79.4268,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282196,38.33618164,28.86481094,-2.028694153,284.6780396,271.2193604,15,20239.47545,0.457427979,0.844802856,-0.306808472,20239.46031,-0.072104288,0.102057127,-0.084361753,20239.46031,1.496340049,0.982519255,-1.001320505,0.003901289,0.02149684,-0.082045257,0.008723744,0.006876335,-0.01034276,-0.59174071,0.015387831,0.360261584,0.720983868,0.448551655,0.842183709,-0.299212307,37.06702423,28.17337608,-0.86427021,1,20238.74399
803.944,80.3944,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282196,38.33618164,28.86481094,-2.028694153,284.6780396,271.2193604,15,20239.48513,0.453201294,0.84954834,-0.302764893,20239.47031,-0.074211913,0.099969208,-0.08011188,20239.47031,1.49542112,0.981927126,-1.001630914,0.001794055,0.019409044,-0.077794522,0.009270994,0.002451804,-0.007475843,-0.591691141,0.015338806,0.360013708,0.721149391,0.448156983,0.842351079,-0.299332619,36.99690628,28.26631737,-0.833329201,1,20238.74399
813.633,81.3633,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282196,38.30125427,29.03942871,-1.995178223,284.6640625,271.2053833,15,20239.49482,0.44770813,0.851150513,-0.29838562,20239.49029,-0.098637362,0.078910795,-0.062168566,20239.49029,1.494417554,0.98118108,-1.002782814,-0.022631494,-0.001649215,-0.059851121,0.00607452,0.006577055,-0.003637729,-0.591787438,0.014968202,0.359532044,0.72131844,0.447126776,0.842971265,-0.299127162,36.99690628,28.26631737,-0.833329201,1,20238.74399
823.313,82.3313,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282196,38.30125427,29.03942871,-1.995178223,284.6640625,271.2053833,15,20239.5045,0.440719604,0.850738525,-0.296722412,20239.50029,-0.117840085,0.082093272,-0.059996492,20239.50029,1.494413179,0.981192618,-1.003566303,-0.041834641,0.001533558,-0.057679281,0.001126989,0.007758001,0.000369056,-0.591951428,0.014702656,0.359295422,0.721307242,0.446581155,0.843392491,-0.298754662,36.94644928,28.33250237,-0.824295998,1,20238.74399
833.015,83.3015,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282196,38.30125427,29.03942871,-1.995178223,284.6640625,271.2053833,15,20239.5142,0.444061279,0.862976074,-0.299606323,20239.50029,-0.117840085,0.082093272,-0.059996492,20239.50029,1.494413179,0.981192618,-1.003566303,-0.041834641,0.001533558,-0.057679281,0.001126989,0.007758001,0.000369056,-0.591951428,0.014702656,0.359295422,0.721307242,0.446581155,0.843392491,-0.298754662,36.94644928,28.33250237,-0.824295998,1,20238.74399
842.697,84.2697,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282196,38.30125427,29.03942871,-1.995178223,284.6640625,271.2053833,15,20239.52388,0.435699463,0.869155884,-0.299926758,20239.51026,-0.123163477,0.072568477,-0.059023373,20239.51026,1.494500916,0.98122133,-1.004535585,-0.047158569,-0.007991042,-0.056706898,-0.001848754,0.019063165,-0.001319138,-0.59215744,0.014351763,0.35903193,0.721276415,0.445910037,0.843912899,-0.298287183,36.94644928,28.33250237,-0.824295998,1,20238.74399
852.38,85.238,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282196,38.30125427,29.03942871,-1.995178223,284.6640625,271.2053833,15,20239.53356,0.431137085,0.854827881,-0.29069519,20239.52025,-0.017315607,-0.11793729,-0.055628908,20239.52025,1.493309816,0.978716908,-1.005265224,0.058688853,-0.198496938,-0.053313784,-0.008951078,0.024851764,-0.000867485,-0.591850317,0.013548668,0.359127894,0.721496218,0.444650531,0.844304144,-0.299059272,36.90581131,28.38620567,-0.796696663,1,20238.74399
862.091,86.2091,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282196,38.30125427,29.03942871,-1.995178223,284.6640625,271.2053833,15,20239.54327,0.432601929,0.846328735,-0.271026611,20239.53026,0.115130851,-0.278858532,-0.062619439,20239.53026,1.490263002,0.972885031,-1.005223312,0.191134363,-0.359417856,-0.060305424,-0.011791075,0.01054622,0.010972048,-0.590773755,0.012359267,0.359764919,0.722082282,0.442928165,0.844281673,-0.301667243,36.90581131,28.38620567,-0.796696663,1,20238.74399
871.777,87.1777,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282196,38.30125427,29.03942871,-1.995178223,284.6640625,271.2053833,15,20239.55296,0.443099976,0.852310181,-0.258148193,20239.54025,0.139533928,-0.236630385,-0.081417362,20239.54025,1.486778257,0.966743564,-1.005069374,0.215535507,-0.31718865,-0.079104006,-0.008572172,0.00212958,0.033428967,-0.589615357,0.011222397,0.36036388,0.722748686,0.44117409,0.844199181,-0.304455578,36.90581131,28.38620567,-0.796696663,1,20238.74399
881.458,88.1458,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282196,38.33618164,29.00450516,-2.162765503,284.5678101,271.1091309,15,20239.56264,0.434188843,0.85295105,-0.277557373,20239.55024,0.046518766,-0.010054765,-0.075911543,20239.55024,1.484890303,0.964037725,-1.005344599,0.122517556,-0.090611391,-0.073598415,0.002942184,0.007963529,0.047367517,-0.589175297,0.0107058,0.360397917,0.723098331,0.440157801,0.844346642,-0.305515707,36.81919479,28.48521042,-1.17894268,1,20238.74399
891.153,89.1153,1478282195,37.35307327,-122.0347955,53.55084,0,359.6484375,6,10,1478282196,38.1964798,29.35374451,-2.430908203,284.5026855,271.0440063,15,20239.57234,0.425491333,0.851669312,-0.305343628,20239.56024,-0.052793707,0.193330581,-0.055691226,20239.56024,1.484235017,0.9644015,-1.006024338,0.02320312,0.112775065,-0.053378761,-0.00560835,0.008240391,0.027471038,-0.589380386,0.010796082,0.359853952,0.72320076,0.439797193,0.844710648,-0.305028409,36.81919479,28.48521042,-1.17894268,1,20238.74399
